0.0	0.6000000000000001	0.0	0.6000000000000001	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.0
0.6000000000000001	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0
0.0	0.6000000000000001	0.0	0.4	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0
0.6000000000000001	0.0	0.4	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001
0.6000000000000001	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.6000000000000001	0.6000000000000001	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001	0.6000000000000001	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.6000000000000001	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.6000000000000001
0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001
0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001	0.0
0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.6000000000000001	0.0	0.6000000000000001
0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.6000000000000001	0.0	0.6000000000000001	0.0
